yard,week,pot_id,pot_order,pot_row,pot_col,rnd_seed,date,combination,mono_hetero,nitrogen,plant_num,plant_species,leaves_emerged,leaves_emerging,leaves_dead,leaf_height,leaf_width,dead,resprout,notes,check notes
BRE,1,069_X_EpEp_BRE,50,5,2,5,7/20/2020,,,,1,Eutrochium fistulosum,6,0,0,1.2,0.7,N,N,,
BRE,1,069_X_EpEp_BRE,50,5,2,5,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,1,085_X_CnEv_BRE,51,5,3,5,7/20/2020,,,,1,Chamaecrista nictitans,26,6,0,4,2,N,N,,
BRE,1,085_X_CnEv_BRE,51,5,3,5,7/20/2020,,,,2,Elymus virginicus,7,0,1,15.2,0.4,N,N,,
BRE,1,091_N_CnCn_BRE,52,5,4,5,7/20/2020,,,,1,Chamaecrista nictitans,14,4,0,2.3,1.5,N,N,,
BRE,1,091_N_CnCn_BRE,52,5,4,5,7/20/2020,,,,2,Chamaecrista nictitans,17,5,0,2.4,1.3,N,N,,
BRE,1,116_N_EpEv_BRE,53,5,5,5,7/20/2020,,,,1,Eutrochium fistulosum,4,2,4,0.6,0.3,N,N,,
BRE,1,116_N_EpEv_BRE,53,5,5,5,7/20/2020,,,,2,Elymus virginicus,6,0,1,8.9,0.3,N,N,,
BRE,1,063_X_CnCn_BRE,54,5,6,5,7/20/2020,,,,1,Chamaecrista nictitans,11,3,0,2.1,1.1,N,N,,
BRE,1,063_X_CnCn_BRE,54,5,6,5,7/20/2020,,,,2,Chamaecrista nictitans,37,5,0,3.2,1.4,N,N,,
BRE,1,078_X_CnEp_BRE,55,5,7,5,7/20/2020,,,,1,Chamaecrista nictitans,17,6,0,3.5,2.2,N,N,,
BRE,1,078_X_CnEp_BRE,55,5,7,5,7/20/2020,,,,2,Eutrochium fistulosum,8,6,0,3.1,1.8,N,Y,resprouting,
BRE,1,070_X_EpEp_BRE,56,5,8,5,7/20/2020,,,,1,Eutrochium fistulosum,0,0,6,0,0,N,N,,
BRE,1,070_X_EpEp_BRE,56,5,8,5,7/20/2020,,,,2,Eutrochium fistulosum,6,4,0,0.7,0.5,N,N,,
BRE,1,086_X_EpEv_BRE,57,5,9,5,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,1,086_X_EpEv_BRE,57,5,9,5,7/20/2020,,,,2,Elymus virginicus,4,1,1,16,0.4,N,N,,
BRE,1,082_X_CnEv_BRE,58,5,10,5,7/20/2020,,,,1,Chamaecrista nictitans,13,4,0,2.3,1.8,N,N,,
BRE,1,082_X_CnEv_BRE,58,5,10,5,7/20/2020,,,,2,Elymus virginicus,4,1,1,13.7,0.3,N,N,,
BRE,1,101_N_EvEv_BRE,59,5,11,5,7/20/2020,,,,1,Elymus virginicus,5,1,2,12.5,0.4,N,N,,
BRE,1,101_N_EvEv_BRE,59,5,11,5,7/20/2020,,,,2,Elymus virginicus,6,1,1,12.2,0.5,N,N,,
BRE,1,075_X_EvEv_BRE,60,5,12,5,7/20/2020,,,,1,Elymus virginicus,8,0,0,14.8,0.4,N,N,,
BRE,1,075_X_EvEv_BRE,60,5,12,5,7/20/2020,,,,2,Elymus virginicus,5,1,3,16.6,0.6,N,N,,
BRE,2,119_N_EpEv_BRE,1,1,1,6,7/27/2020,,,,1,Eutrochium fistulosum,58,18,5,2.8,2,N,Y,resprouting,
BRE,2,119_N_EpEv_BRE,1,1,1,6,7/27/2020,,,,2,Elymus virginicus,6,1,0,16.6,0.4,N,N,,
BRE,2,098_N_EpEp_BRE,2,1,2,6,7/27/2020,,,,1,Eutrochium fistulosum,22,8,1,0.3,0.2,N,N,,
BRE,2,098_N_EpEp_BRE,2,1,2,6,7/27/2020,,,,2,Eutrochium fistulosum,12,6,5,0.2,0.1,N,N,,
BRE,2,112_N_CnEv_BRE,3,1,3,6,7/27/2020,,,,1,Chamaecrista nictitans,56,2,0,3.8,1.6,N,N,,
BRE,2,112_N_CnEv_BRE,3,1,3,6,7/27/2020,,,,2,Elymus virginicus,7,1,1,12.6,0.4,N,N,,
BRE,2,070_X_EpEp_BRE,4,1,4,6,7/27/2020,,,,1,Eutrochium fistulosum,0,14,4,0.2,0.1,N,N,,
BRE,2,070_X_EpEp_BRE,4,1,4,6,7/27/2020,,,,2,Eutrochium fistulosum,6,0,0,2.4,1.4,N,Y,resprouting,
BRE,2,073_X_EvEv_BRE,5,1,5,6,7/27/2020,,,,1,Elymus virginicus,5,0,2,10.7,0.3,N,N,,
BRE,2,073_X_EvEv_BRE,5,1,5,6,7/27/2020,,,,2,Elymus virginicus,5,1,2,14.1,0.4,N,N,,
BRE,2,108_N_CnEp_BRE,6,1,6,6,7/27/2020,,,,1,Chamaecrista nictitans,71,12,0,4,1.5,N,N,,
BRE,2,108_N_CnEp_BRE,6,1,6,6,7/27/2020,,,,2,Eutrochium fistulosum,5,15,7,6,2.5,N,N,,
BRE,2,079_X_CnEp_BRE,7,1,7,6,7/27/2020,,,,1,Chamaecrista nictitans,21,6,0,2.4,1.8,N,N,,
BRE,2,079_X_CnEp_BRE,7,1,7,6,7/27/2020,,,,2,Eutrochium fistulosum,4,0,4,8.1,4.4,N,N,,
BRE,2,117_N_EpEv_BRE,8,1,8,6,7/27/2020,,,,1,Eutrochium fistulosum,12,4,4,0.6,0.4,N,N,,
BRE,2,117_N_EpEv_BRE,8,1,8,6,7/27/2020,,,,2,Elymus virginicus,4,0,2,10.3,0.2,N,N,,
BRE,2,084_X_CnEv_BRE,9,1,9,6,7/27/2020,,,,1,Chamaecrista nictitans,39,5,0,2.7,2,N,N,,
BRE,2,084_X_CnEv_BRE,9,1,9,6,7/27/2020,,,,2,Elymus virginicus,5,1,3,11.5,0.5,N,N,,
BRE,2,097_N_EpEp_BRE,10,1,10,6,7/27/2020,,,,1,Eutrochium fistulosum,4,2,0,0.3,0.2,N,N,,
BRE,2,097_N_EpEp_BRE,10,1,10,6,7/27/2020,,,,2,Eutrochium fistulosum,26,8,0,1.2,1,N,N,,
BRE,2,110_N_CnEp_BRE,11,1,11,6,7/27/2020,,,,1,Chamaecrista nictitans,32,7,0,3.2,1.3,N,N,,
BRE,2,110_N_CnEp_BRE,11,1,11,6,7/27/2020,,,,2,Eutrochium fistulosum,10,2,8,0.6,0.5,N,N,,
BRE,2,076_X_CnEp_BRE,12,1,12,6,7/27/2020,,,,1,Chamaecrista nictitans,49,4,0,4.5,1.5,N,N,,
BRE,2,076_X_CnEp_BRE,12,1,12,6,7/27/2020,,,,2,Eutrochium fistulosum,10,5,0,3.9,2.1,N,N,,
BRE,2,087_X_EpEv_BRE,13,2,12,6,7/27/2020,,,,1,Eutrochium fistulosum,67,6,2,3,0.8,N,N,,
BRE,2,087_X_EpEv_BRE,13,2,12,6,7/27/2020,,,,2,Elymus virginicus,6,0,1,10.9,0.3,N,N,,
BRE,2,074_X_EvEv_BRE,14,2,11,6,7/27/2020,,,,1,Elymus virginicus,5,0,2,10.3,0.3,N,N,,
BRE,2,074_X_EvEv_BRE,14,2,11,6,7/27/2020,,,,2,Elymus virginicus,5,0,2,10.4,0.4,N,N,,
BRE,2,114_N_CnEv_BRE,15,2,10,6,7/27/2020,,,,1,Chamaecrista nictitans,44,7,0,4.5,2.3,N,N,,
BRE,2,114_N_CnEv_BRE,15,2,10,6,7/27/2020,,,,2,Elymus virginicus,7,0,1,17.7,0.6,N,N,,
BRE,2,063_X_CnCn_BRE,16,2,9,6,7/27/2020,,,,1,Chamaecrista nictitans,19,3,0,3.3,1.6,N,N,,
BRE,2,063_X_CnCn_BRE,16,2,9,6,7/27/2020,,,,2,Chamaecrista nictitans,66,7,0,5.1,2.9,N,N,,
BRE,2,100_N_EpEp_BRE,17,2,8,6,7/27/2020,,,,1,Eutrochium fistulosum,18,0,6,10.3,4,N,N,,
BRE,2,100_N_EpEp_BRE,17,2,8,6,7/27/2020,,,,2,Eutrochium fistulosum,14,5,3,5.6,2.9,N,Y,resprouting,
BRE,2,107_N_CnEp_BRE,18,2,7,6,7/27/2020,,,,1,Chamaecrista nictitans,38,5,0,3.6,2.2,N,N,,
BRE,2,107_N_CnEp_BRE,18,2,7,6,7/27/2020,,,,2,Eutrochium fistulosum,16,12,0,2.1,1.4,N,Y,respprouting,
BRE,2,111_N_CnEv_BRE,19,2,6,6,7/27/2020,,,,1,Chamaecrista nictitans,30,6,0,3,2,N,N,,
BRE,2,111_N_CnEv_BRE,19,2,6,6,7/27/2020,,,,2,Elymus virginicus,4,0,3,12.5,0.6,N,N,,
BRE,2,102_N_EvEv_BRE,20,2,5,6,7/27/2020,,,,1,Elymus virginicus,5,1,2,14,0.3,N,N,,
BRE,2,102_N_EvEv_BRE,20,2,5,6,7/27/2020,,,,2,Elymus virginicus,6,0,1,15,0.5,N,N,,
BRE,2,094_N_CnCn_BRE,21,2,4,6,7/27/2020,,,,1,Chamaecrista nictitans,50,10,0,4.2,2.7,N,N,,
BRE,2,094_N_CnCn_BRE,21,2,4,6,7/27/2020,,,,2,Chamaecrista nictitans,34,6,0,3,1.7,N,N,,
BRE,2,064_X_CnCn_BRE,22,2,3,6,7/27/2020,,,,1,Chamaecrista nictitans,53,12,0,4.2,2.1,N,N,,
BRE,2,064_X_CnCn_BRE,22,2,3,6,7/27/2020,,,,2,Chamaecrista nictitans,46,10,0,4,2.4,N,N,,
BRE,2,077_X_CnEp_BRE,23,2,2,6,7/27/2020,,,,1,Chamaecrista nictitans,25,6,0,4.1,2.6,N,N,,
BRE,2,077_X_CnEp_BRE,23,2,2,6,7/27/2020,,,,2,Eutrochium fistulosum,30,11,8,0.7,0.3,N,N,,
BRE,2,096_N_EpEp_BRE,24,2,1,6,7/27/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,2,096_N_EpEp_BRE,24,2,1,6,7/27/2020,,,,2,Eutrochium fistulosum,3,6,12,0.7,0.5,N,Y,resprouting,
BRE,2,118_N_EpEv_BRE,25,3,1,6,7/27/2020,,,,1,Eutrochium fistulosum,12,2,3,1.6,1.2,N,N,,
BRE,2,118_N_EpEv_BRE,25,3,1,6,7/27/2020,,,,2,Elymus virginicus,4,0,3,17.1,0.6,N,N,,
BRE,2,113_N_CnEv_BRE,26,3,2,6,7/27/2020,,,,1,Chamaecrista nictitans,52,8,0,3.8,2.4,N,N,,
BRE,2,113_N_CnEv_BRE,26,3,2,6,7/27/2020,,,,2,Elymus virginicus,6,0,1,11.1,0.4,N,N,,
BRE,2,069_X_EpEp_BRE,27,3,3,6,7/27/2020,,,,1,Eutrochium fistulosum,8,0,0,2.5,1.6,N,N,,
BRE,2,069_X_EpEp_BRE,27,3,3,6,7/27/2020,,,,2,Eutrochium fistulosum,3,2,0,0.5,0.3,N,Y,resprouting,
BRE,2,105_N_EvEv_BRE,28,3,4,6,7/27/2020,,,,1,Elymus virginicus,7,0,2,12.4,0.3,N,N,,
BRE,2,105_N_EvEv_BRE,28,3,4,6,7/27/2020,,,,2,Elymus virginicus,4,1,2,12.6,0.3,N,N,,
BRE,2,080_X_CnEp_BRE,29,3,5,6,7/27/2020,,,,1,Chamaecrista nictitans,47,15,0,4.3,2.2,N,N,,
BRE,2,080_X_CnEp_BRE,29,3,5,6,7/27/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,2,078_X_CnEp_BRE,30,3,6,6,7/27/2020,,,,1,Chamaecrista nictitans,40,11,0,3.6,2.3,N,N,,
BRE,2,078_X_CnEp_BRE,30,3,6,6,7/27/2020,,,,2,Eutrochium fistulosum,21,6,0,3.6,2.2,N,Y,resprouting,
BRE,2,088_X_EpEv_BRE,31,3,7,6,7/27/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,2,088_X_EpEv_BRE,31,3,7,6,7/27/2020,,,,2,Elymus virginicus,6,1,2,10.7,0.5,N,N,,
BRE,2,120_N_EpEv_BRE,32,3,8,6,7/27/2020,,,,1,Eutrochium fistulosum,33,13,5,1.1,0.5,N,Y,resprouting,
BRE,2,120_N_EpEv_BRE,32,3,8,6,7/27/2020,,,,2,Elymus virginicus,4,1,3,14.6,0.4,N,N,,
BRE,2,071_X_EvEv_BRE,33,3,9,6,7/27/2020,,,,1,Elymus virginicus,5,1,2,12.2,0.3,N,N,,
BRE,2,071_X_EvEv_BRE,33,3,9,6,7/27/2020,,,,2,Elymus virginicus,4,1,2,9.8,0.3,N,N,,
BRE,2,106_N_CnEp_BRE,34,3,10,6,7/27/2020,,,,1,Chamaecrista nictitans,37,9,0,3,1.9,N,N,,
BRE,2,106_N_CnEp_BRE,34,3,10,6,7/27/2020,,,,2,Eutrochium fistulosum,18,5,4,0.7,0.4,N,N,,
BRE,2,115_N_CnEv_BRE,35,3,11,6,7/27/2020,,,,1,Chamaecrista nictitans,56,11,0,4.3,2,N,N,,
BRE,2,115_N_CnEv_BRE,35,3,11,6,7/27/2020,,,,2,Elymus virginicus,4,1,2,9.9,0.3,N,N,,
BRE,2,075_X_EvEv_BRE,36,3,12,6,7/27/2020,,,,1,Elymus virginicus,7,1,2,14,0.4,N,N,,
BRE,2,075_X_EvEv_BRE,36,3,12,6,7/27/2020,,,,2,Elymus virginicus,6,1,2,13.7,0.5,N,N,,
BRE,2,061_X_CnCn_BRE,37,4,12,6,7/27/2020,,,,1,Chamaecrista nictitans,81,21,0,4.1,1.6,N,N,,
BRE,2,061_X_CnCn_BRE,37,4,12,6,7/27/2020,,,,2,Chamaecrista nictitans,23,4,0,2.9,2.1,N,N,,
BRE,2,116_N_EpEv_BRE,38,4,11,6,7/27/2020,,,,1,Eutrochium fistulosum,4,2,1,0.7,0.5,N,N,,
BRE,2,116_N_EpEv_BRE,38,4,11,6,7/27/2020,,,,2,Elymus virginicus,5,1,2,6.5,0.3,N,N,,
BRE,2,081_X_CnEv_BRE,39,4,10,6,7/27/2020,,,,1,Chamaecrista nictitans,63,12,0,3.8,2,N,N,,
BRE,2,081_X_CnEv_BRE,39,4,10,6,7/27/2020,,,,2,Elymus virginicus,5,0,2,14.7,0.5,N,N,,
BRE,2,101_N_EvEv_BRE,40,4,9,6,7/27/2020,,,,1,Elymus virginicus,5,0,2,15.1,0.4,N,N,,
BRE,2,101_N_EvEv_BRE,40,4,9,6,7/27/2020,,,,2,Elymus virginicus,7,1,1,10,0.3,N,N,,
BRE,2,068_X_EpEp_BRE,41,4,8,6,7/27/2020,,,,1,Eutrochium fistulosum,13,2,1,0.7,0.4,N,Y,resprouting,
BRE,2,068_X_EpEp_BRE,41,4,8,6,7/27/2020,,,,2,Eutrochium fistulosum,3,2,5,0.2,0.1,N,Y,resprouting,
BRE,2,109_N_CnEp_BRE,42,4,7,6,7/27/2020,,,,1,Chamaecrista nictitans,70,15,0,4.2,1.8,N,N,,
BRE,2,109_N_CnEp_BRE,42,4,7,6,7/27/2020,,,,2,Eutrochium fistulosum,8,3,8,3.1,1.2,N,N,,
BRE,2,104_N_EvEv_BRE,43,4,6,6,7/27/2020,,,,1,Elymus virginicus,5,0,1,12.8,0.3,N,N,,
BRE,2,104_N_EvEv_BRE,43,4,6,6,7/27/2020,,,,2,Elymus virginicus,6,1,1,10,0.4,N,N,,
BRE,2,103_N_EvEv_BRE,44,4,5,6,7/27/2020,,,,1,Elymus virginicus,6,1,1,13.3,0.3,N,N,,
BRE,2,103_N_EvEv_BRE,44,4,5,6,7/27/2020,,,,2,Elymus virginicus,4,0,1,11.4,0.3,N,N,,
BRE,2,072_X_EvEv_BRE,45,4,4,6,7/27/2020,,,,1,Elymus virginicus,4,1,1,11.8,0.2,N,N,,
BRE,2,072_X_EvEv_BRE,45,4,4,6,7/27/2020,,,,2,Elymus virginicus,4,0,2,13.2,0.3,N,N,,
BRE,2,065_X_CnCn_BRE,46,4,3,6,7/27/2020,,,,1,Chamaecrista nictitans,62,7,0,4.5,2.3,N,N,,
BRE,2,065_X_CnCn_BRE,46,4,3,6,7/27/2020,,,,2,Chamaecrista nictitans,62,14,0,3.7,1.8,N,N,,
BRE,2,090_X_EpEv_BRE,47,4,2,6,7/27/2020,,,,1,Eutrochium fistulosum,39,11,3,1.5,0.8,N,N,,
BRE,2,090_X_EpEv_BRE,47,4,2,6,7/27/2020,,,,2,Elymus virginicus,7,1,1,15.3,0.5,N,N,,
BRE,2,083_X_CnEv_BRE,48,4,1,6,7/27/2020,,,,1,Chamaecrista nictitans,55,18,0,4.1,1.8,N,N,,
BRE,2,083_X_CnEv_BRE,48,4,1,6,7/27/2020,,,,2,Elymus virginicus,7,1,1,14.4,0.4,N,N,,
BRE,2,086_X_EpEv_BRE,49,5,1,6,7/27/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,2,086_X_EpEv_BRE,49,5,1,6,7/27/2020,,,,2,Elymus virginicus,5,1,1,10.6,0.3,N,N,,
BRE,2,082_X_CnEv_BRE,50,5,2,6,7/27/2020,,,,1,Chamaecrista nictitans,27,7,0,3.4,2.1,N,N,,
BRE,2,082_X_CnEv_BRE,50,5,2,6,7/27/2020,,,,2,Elymus virginicus,5,1,1,12.2,0.3,N,N,,
BRE,2,092_N_CnCn_BRE,51,5,3,6,7/27/2020,,,,1,Chamaecrista nictitans,24,6,0,3.6,2.1,N,N,,
BRE,2,092_N_CnCn_BRE,51,5,3,6,7/27/2020,,,,2,Chamaecrista nictitans,21,6,0,3.4,1.5,N,N,,
BRE,2,067_X_EpEp_BRE,52,5,4,6,7/27/2020,,,,1,Eutrochium fistulosum,58,7,1,2.3,1.3,N,N,,
BRE,2,067_X_EpEp_BRE,52,5,4,6,7/27/2020,,,,2,Eutrochium fistulosum,21,8,7,2.1,1.2,N,N,,
BRE,2,095_N_CnCn_BRE,53,5,5,6,7/27/2020,,,,1,Chamaecrista nictitans,43,12,0,5.1,2.6,N,N,,
BRE,2,095_N_CnCn_BRE,53,5,5,6,7/27/2020,,,,2,Chamaecrista nictitans,50,10,0,3.2,1.4,N,N,,
BRE,2,066_X_EpEp_BRE,54,5,6,6,7/27/2020,,,,1,Eutrochium fistulosum,0,2,0,0.1,0.1,N,N,,
BRE,2,066_X_EpEp_BRE,54,5,6,6,7/27/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,2,085_X_CnEv_BRE,55,5,7,6,7/27/2020,,,,1,Chamaecrista nictitans,51,12,0,4,1.2,N,N,,
BRE,2,085_X_CnEv_BRE,55,5,7,6,7/27/2020,,,,2,Elymus virginicus,7,1,1,14.7,0.5,N,N,,
BRE,2,062_X_CnCn_BRE,56,5,8,6,7/27/2020,,,,1,Chamaecrista nictitans,35,9,0,3.2,1.8,N,N,,
BRE,2,062_X_CnCn_BRE,56,5,8,6,7/27/2020,,,,2,Chamaecrista nictitans,70,21,0,5.1,1.5,N,N,,
BRE,2,099_N_EpEp_BRE,57,5,9,6,7/27/2020,,,,1,Eutrochium fistulosum,0,0,11,0,0,N,N,,
BRE,2,099_N_EpEp_BRE,57,5,9,6,7/27/2020,,,,2,Eutrochium fistulosum,33,7,3,2.4,1.3,N,N,,
BRE,2,091_N_CnCn_BRE,58,5,10,6,7/27/2020,,,,1,Chamaecrista nictitans,34,9,0,3.1,1.7,N,N,,
BRE,2,091_N_CnCn_BRE,58,5,10,6,7/27/2020,,,,2,Chamaecrista nictitans,36,11,0,3,1.7,N,N,,
BRE,2,093_N_CnCn_BRE,59,5,11,6,7/27/2020,,,,1,Chamaecrista nictitans,50,11,0,2.9,1.9,N,N,,
BRE,2,093_N_CnCn_BRE,59,5,11,6,7/27/2020,,,,2,Chamaecrista nictitans,98,29,0,3.3,1.4,N,N,,
BRE,2,089_X_EpEv_BRE,60,5,12,6,7/27/2020,,,,1,Eutrochium fistulosum,24,2,5,3.1,1.6,N,Y,resprouting,
BRE,2,089_X_EpEv_BRE,60,5,12,6,7/27/2020,,,,2,Elymus virginicus,8,0,1,15.6,0.5,N,N,,
BRE,3,078_X_CnEp_BRE,1,1,1,7,8/3/2020,,,,1,Chamaecrista nictitans,56,7,0,4.3,2.4,N,N,,
BRE,3,078_X_CnEp_BRE,1,1,1,7,8/3/2020,,,,2,Eutrochium fistulosum,27,9,0,4.1,2.5,N,Y,resprouting,
BRE,3,107_N_CnEp_BRE,2,1,2,7,8/3/2020,,,,1,Chamaecrista nictitans,57,10,0,3,2.1,N,N,,
BRE,3,107_N_CnEp_BRE,2,1,2,7,8/3/2020,,,,2,Eutrochium fistulosum,61,7,4,1.6,1,N,N,,
BRE,3,086_X_EpEv_BRE,3,1,3,7,8/3/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,086_X_EpEv_BRE,3,1,3,7,8/3/2020,,,,2,Elymus virginicus,6,1,1,12.1,0.4,N,N,,
BRE,3,064_X_CnCn_BRE,4,1,4,7,8/3/2020,,,,1,Chamaecrista nictitans,62,8,0,4,2.1,N,N,blooming yellow flowers!,
BRE,3,064_X_CnCn_BRE,4,1,4,7,8/3/2020,,,,2,Chamaecrista nictitans,58,8,0,5.1,2.8,N,N,,
BRE,3,074_X_EvEv_BRE,5,1,5,7,8/3/2020,,,,1,Elymus virginicus,4,1,2,11,0.3,N,N,,
BRE,3,074_X_EvEv_BRE,5,1,5,7,8/3/2020,,,,2,Elymus virginicus,5,1,2,14.3,0.3,N,N,,
BRE,3,093_N_CnCn_BRE,6,1,6,7,8/3/2020,,,,1,Chamaecrista nictitans,64,6,0,4.3,2.6,N,N,blooming yellow flowers!,
BRE,3,093_N_CnCn_BRE,6,1,6,7,8/3/2020,,,,2,Chamaecrista nictitans,148,15,0,3.1,2,N,N,blooming yellow flowers!,
BRE,3,063_X_CnCn_BRE,7,1,7,7,8/3/2020,,,,1,Chamaecrista nictitans,41,4,0,3.7,2,N,N,,
BRE,3,063_X_CnCn_BRE,7,1,7,7,8/3/2020,,,,2,Chamaecrista nictitans,89,12,0,5.1,2.4,N,N,,
BRE,3,092_N_CnCn_BRE,8,1,8,7,8/3/2020,,,,1,Chamaecrista nictitans,24,4,0,3.6,1.2,N,N,,
BRE,3,092_N_CnCn_BRE,8,1,8,7,8/3/2020,,,,2,Chamaecrista nictitans,25,3,0,3.2,1.1,N,N,,
BRE,3,069_X_EpEp_BRE,9,1,9,7,8/3/2020,,,,1,Eutrochium fistulosum,20,7,0,3.5,2.2,N,Y,resprouting,
BRE,3,069_X_EpEp_BRE,9,1,9,7,8/3/2020,,,,2,Eutrochium fistulosum,21,6,0,2.5,1.3,N,Y,resprouting,
BRE,3,095_N_CnCn_BRE,10,1,10,7,8/3/2020,,,,1,Chamaecrista nictitans,77,10,0,4.2,2.2,N,N,,
BRE,3,095_N_CnCn_BRE,10,1,10,7,8/3/2020,,,,2,Chamaecrista nictitans,74,10,0,3.6,1.6,N,N,,
BRE,3,108_N_CnEp_BRE,11,1,11,7,8/3/2020,,,,1,Chamaecrista nictitans,91,10,0,4,1.8,N,N,,
BRE,3,108_N_CnEp_BRE,11,1,11,7,8/3/2020,,,,2,Eutrochium fistulosum,32,17,11,1.1,0.8,N,Y,resprouting,
BRE,3,072_X_EvEv_BRE,12,1,12,7,8/3/2020,,,,1,Elymus virginicus,4,1,2,9,0.3,N,N,,
BRE,3,072_X_EvEv_BRE,12,1,12,7,8/3/2020,,,,2,Elymus virginicus,4,1,3,10.6,0.4,N,N,,
BRE,3,080_X_CnEp_BRE,13,2,12,7,8/3/2020,,,,1,Chamaecrista nictitans,90,8,0,4.6,3.1,N,N,,
BRE,3,080_X_CnEp_BRE,13,2,12,7,8/3/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,065_X_CnCn_BRE,14,2,11,7,8/3/2020,,,,1,Chamaecrista nictitans,85,5,0,3.9,1.2,N,N,,
BRE,3,065_X_CnCn_BRE,14,2,11,7,8/3/2020,,,,2,Chamaecrista nictitans,70,6,0,3.4,1.8,N,N,blooming yellow flowers!,
BRE,3,105_N_EvEv_BRE,15,2,10,7,8/3/2020,,,,1,Elymus virginicus,6,1,2,12.1,0.4,N,N,,
BRE,3,105_N_EvEv_BRE,15,2,10,7,8/3/2020,,,,2,Elymus virginicus,5,0,2,12.7,0.3,N,N,,
BRE,3,101_N_EvEv_BRE,16,2,9,7,8/3/2020,,,,1,Elymus virginicus,5,1,2,15.3,0.2,N,N,,
BRE,3,101_N_EvEv_BRE,16,2,9,7,8/3/2020,,,,2,Elymus virginicus,9,0,0,9.7,0.4,N,N,,
BRE,3,088_X_EpEv_BRE,17,2,8,7,8/3/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,088_X_EpEv_BRE,17,2,8,7,8/3/2020,,,,2,Elymus virginicus,7,1,2,15.5,0.5,N,N,,
BRE,3,116_N_EpEv_BRE,18,2,7,7,8/3/2020,,,,1,Eutrochium fistulosum,5,0,0,0.7,0.4,N,N,,
BRE,3,116_N_EpEv_BRE,18,2,7,7,8/3/2020,,,,2,Elymus virginicus,6,1,1,11.2,0.2,N,N,,
BRE,3,067_X_EpEp_BRE,19,2,6,7,8/3/2020,,,,1,Eutrochium fistulosum,69,18,1,3,2.1,N,Y,resprouting,
BRE,3,067_X_EpEp_BRE,19,2,6,7,8/3/2020,,,,2,Eutrochium fistulosum,51,16,7,4,2.1,N,Y,resprouting,
BRE,3,114_N_CnEv_BRE,20,2,5,7,8/3/2020,,,,1,Chamaecrista nictitans,74,12,0,4.1,2.2,N,N,,
BRE,3,114_N_CnEv_BRE,20,2,5,7,8/3/2020,,,,2,Elymus virginicus,7,1,1,15.4,0.6,N,N,,
BRE,3,075_X_EvEv_BRE,21,2,4,7,8/3/2020,,,,1,Elymus virginicus,7,1,1,15.1,0.5,N,N,,
BRE,3,075_X_EvEv_BRE,21,2,4,7,8/3/2020,,,,2,Elymus virginicus,7,0,2,12.2,0.4,N,N,,
BRE,3,087_X_EpEv_BRE,22,2,3,7,8/3/2020,,,,1,Eutrochium fistulosum,94,6,0,3,1,N,N,,
BRE,3,087_X_EpEv_BRE,22,2,3,7,8/3/2020,,,,2,Elymus virginicus,6,1,1,10,0.3,N,N,,
BRE,3,099_N_EpEp_BRE,23,2,2,7,8/3/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,099_N_EpEp_BRE,23,2,2,7,8/3/2020,,,,2,Eutrochium fistulosum,37,9,2,4.1,2.5,N,N,,
BRE,3,062_X_CnCn_BRE,24,2,1,7,8/3/2020,,,,1,Chamaecrista nictitans,42,6,0,4.3,1.8,N,N,,
BRE,3,062_X_CnCn_BRE,24,2,1,7,8/3/2020,,,,2,Chamaecrista nictitans,82,8,0,5.1,1.9,N,N,,
BRE,3,077_X_CnEp_BRE,25,3,1,7,8/3/2020,,,,1,Chamaecrista nictitans,47,5,0,4,2.5,N,N,,
BRE,3,077_X_CnEp_BRE,25,3,1,7,8/3/2020,,,,2,Eutrochium fistulosum,41,9,1,1.8,0.8,N,Y,resprouting,
BRE,3,081_X_CnEv_BRE,26,3,2,7,8/3/2020,,,,1,Chamaecrista nictitans,77,8,0,2.5,2.2,N,N,,
BRE,3,081_X_CnEv_BRE,26,3,2,7,8/3/2020,,,,2,Elymus virginicus,5,1,2,13.5,0.4,N,N,,
BRE,3,106_N_CnEp_BRE,27,3,3,7,8/3/2020,,,,1,Chamaecrista nictitans,53,7,0,3.2,1.3,N,N,,
BRE,3,106_N_CnEp_BRE,27,3,3,7,8/3/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
